mdate,coid,月營收(累計)
2020-03-01 00:00:00+00:00,8299M,12866.703
2020-03-01 00:00:00+00:00,8307,97.354
2020-03-01 00:00:00+00:00,8307M,97.354
2020-03-01 00:00:00+00:00,8354,182.888
2020-03-01 00:00:00+00:00,8354M,182.888
2020-03-01 00:00:00+00:00,8358,1470.245
2020-03-01 00:00:00+00:00,8383,894.956
2020-03-01 00:00:00+00:00,8383M,894.956
2020-03-01 00:00:00+00:00,8410M,219.873
2020-03-01 00:00:00+00:00,8411,997.903
2020-03-01 00:00:00+00:00,8411M,997.903
2020-03-01 00:00:00+00:00,8415,4353.241
2020-03-01 00:00:00+00:00,8415M,4353.241
2020-03-01 00:00:00+00:00,8424M,164.696
2020-03-01 00:00:00+00:00,8426,192.743
2020-03-01 00:00:00+00:00,8426M,192.743
2020-03-01 00:00:00+00:00,8427,1526.408
2020-03-01 00:00:00+00:00,8427M,1526.408
2020-03-01 00:00:00+00:00,8438M,679.759
2020-03-01 00:00:00+00:00,8440,161.277
2020-03-01 00:00:00+00:00,8440M,161.277
2020-03-01 00:00:00+00:00,8442,1136.107
2020-03-01 00:00:00+00:00,8442M,1136.107
2020-03-01 00:00:00+00:00,8443,317.859
2020-03-01 00:00:00+00:00,8458M,14.494
2020-03-01 00:00:00+00:00,8462,873.407
2020-03-01 00:00:00+00:00,8462M,873.407
2020-03-01 00:00:00+00:00,8463,657.689
2020-03-01 00:00:00+00:00,8463M,657.689
2020-03-01 00:00:00+00:00,8464,4655.685
2020-03-01 00:00:00+00:00,8481,284.058
2020-03-01 00:00:00+00:00,8481M,284.058
2020-03-01 00:00:00+00:00,8482,649.826
2020-03-01 00:00:00+00:00,8482M,649.826
2020-03-01 00:00:00+00:00,8487,134.031
2020-03-01 00:00:00+00:00,8495M,62.382
2020-03-01 00:00:00+00:00,8497,684.599
2020-03-01 00:00:00+00:00,8497M,684.599
2020-03-01 00:00:00+00:00,8499,348.853
2020-03-01 00:00:00+00:00,8499M,348.853
2020-03-01 00:00:00+00:00,8926,2616.391
2020-03-01 00:00:00+00:00,8926M,2616.391
2020-03-01 00:00:00+00:00,8932,180.916
2020-03-01 00:00:00+00:00,8932M,180.916
2020-03-01 00:00:00+00:00,8938,2684.0
2020-03-01 00:00:00+00:00,8938M,2684.0
2020-03-01 00:00:00+00:00,8940,349.87
2020-03-01 00:00:00+00:00,8940M,349.87
2020-03-01 00:00:00+00:00,9105,20939.052
2020-03-01 00:00:00+00:00,9105M,20939.052
2020-03-01 00:00:00+00:00,912000,509.473
2020-03-01 00:00:00+00:00,912000M,509.473
2020-03-01 00:00:00+00:00,9905,1386.13
2020-03-01 00:00:00+00:00,9905M,1386.13
2020-03-01 00:00:00+00:00,9911,1596.765
2020-03-01 00:00:00+00:00,9911M,1596.765
2020-03-01 00:00:00+00:00,9912,123.414
2020-03-01 00:00:00+00:00,9917M,3297.15
2020-03-01 00:00:00+00:00,9918,699.568
2020-03-01 00:00:00+00:00,9918M,699.568
2020-03-01 00:00:00+00:00,9926,684.889
2020-03-01 00:00:00+00:00,9926M,684.889
2020-03-01 00:00:00+00:00,9933,11409.906
2020-03-01 00:00:00+00:00,9933M,11409.906
2020-03-01 00:00:00+00:00,9939M,4419.48
2020-03-01 00:00:00+00:00,9940,2194.059
2020-03-01 00:00:00+00:00,9940M,2194.059
2020-03-01 00:00:00+00:00,9945,3905.806
2020-03-01 00:00:00+00:00,9945M,3905.806
2020-03-01 00:00:00+00:00,9946,556.185
2020-03-01 00:00:00+00:00,9946M,556.185
2020-03-01 00:00:00+00:00,9955M,385.798
2020-03-01 00:00:00+00:00,9957,10144.718
2020-03-01 00:00:00+00:00,9957M,10144.718
2020-03-01 00:00:00+00:00,9962M,555.862
2020-03-01 00:00:00+00:00,99L,3.048
2020-03-01 00:00:00+00:00,E1700,79.039
2020-03-01 00:00:00+00:00,E1721,55.087
2020-03-01 00:00:00+00:00,E1722,23.952
2020-03-01 00:00:00+00:00,E2300,4077.751
2020-03-01 00:00:00+00:00,E2324,689.001
2020-03-01 00:00:00+00:00,E2325,1248.477
2020-03-01 00:00:00+00:00,E2700,13.88
2020-03-01 00:00:00+00:00,E2800,169.673
2020-03-01 00:00:00+00:00,E2870,26.805
2020-03-01 00:00:00+00:00,E7777,5753.649
2020-03-01 00:00:00+00:00,M1300,219.667
2020-03-01 00:00:00+00:00,M1900,38.381
2020-03-01 00:00:00+00:00,M2000,169.424
2020-03-01 00:00:00+00:00,M2330,17.067
2020-03-01 00:00:00+00:00,M2331,1026.953
2020-03-01 00:00:00+00:00,M2500,58.287
2020-03-01 00:00:00+00:00,M2899,795.489
2020-03-01 00:00:00+00:00,M28HO,579.915
2020-03-01 00:00:00+00:00,O12Z,2.318
2020-03-01 00:00:00+00:00,O13A,2.624
2020-03-01 00:00:00+00:00,O13B,1.405
2020-03-01 00:00:00+00:00,O15D,6.946
2020-03-01 00:00:00+00:00,O15E,1.098
2020-03-01 00:00:00+00:00,O15H,0.342
2020-03-01 00:00:00+00:00,O15Z,0.737
2020-03-01 00:00:00+00:00,O17Z,2.776
2020-03-01 00:00:00+00:00,O18,0.036
2020-03-01 00:00:00+00:00,O2331,27.538
2020-03-01 00:00:00+00:00,O23A,0.635
2020-03-01 00:00:00+00:00,O23A2,0.635
2020-03-01 00:00:00+00:00,O23C3,4.975
2020-03-01 00:00:00+00:00,O23C4,0.211
2020-03-01 00:00:00+00:00,O23D1,2.762
2020-03-01 00:00:00+00:00,O23D2,15.846
2020-03-01 00:00:00+00:00,O23E2,0.382
2020-03-01 00:00:00+00:00,O23G,97.982
2020-03-01 00:00:00+00:00,O23K,17.507
2020-03-01 00:00:00+00:00,O23K2,1.303
2020-03-01 00:00:00+00:00,O23X,15.785
2020-03-01 00:00:00+00:00,O23X1,6.409
2020-03-01 00:00:00+00:00,O27B,0.256
2020-03-01 00:00:00+00:00,O27C,0.998
2020-03-01 00:00:00+00:00,O99B,1.798
2020-03-01 00:00:00+00:00,O99C,0.67
2020-03-01 00:00:00+00:00,OE2328,53.194
2020-03-01 00:00:00+00:00,OE2329,19.663
2020-03-01 00:00:00+00:00,OE2330,7.476
2020-03-01 00:00:00+00:00,OE2331,27.538
2020-03-01 00:00:00+00:00,OTC20,19.846
2020-03-01 00:00:00+00:00,OTC21,0.138
2020-03-01 00:00:00+00:00,OTC32,11.133
2020-03-01 00:00:00+00:00,OTC33,1.385
2020-03-01 00:00:00+00:00,OTC34,12.638
2020-03-01 00:00:00+00:00,OTC66,467.011
2020-03-01 00:00:00+00:00,OTE13,1.079
2020-03-01 00:00:00+00:00,OTE14,2.638
2020-03-01 00:00:00+00:00,OTE26,5.583
2020-03-01 00:00:00+00:00,OTE27,6.161
2020-03-01 00:00:00+00:00,OTE88,469.058
2020-03-01 00:00:00+00:00,OTE89,17.442
2020-03-01 00:00:00+00:00,OTE97,4.148
2020-03-01 00:00:00+00:00,O23C8,17.301
2020-03-01 00:00:00+00:00,O23C9,1.171
2020-03-01 00:00:00+00:00,O23D,65.919
2020-03-01 00:00:00+00:00,O23E,3.843
2020-03-01 00:00:00+00:00,O23E1,3.461
2020-03-01 00:00:00+00:00,O23H,15.468
2020-03-01 00:00:00+00:00,O23H1,5.885
2020-03-01 00:00:00+00:00,O23H2,9.198
2020-03-01 00:00:00+00:00,O23H3,0.385
2020-03-01 00:00:00+00:00,O23U,2.025
2020-03-01 00:00:00+00:00,O23U1,1.173
2020-03-01 00:00:00+00:00,O23U2,0.852
2020-03-01 00:00:00+00:00,O26C,5.391
2020-03-01 00:00:00+00:00,O27A,5.101
2020-03-01 00:00:00+00:00,O30A,1.108
2020-03-01 00:00:00+00:00,O30C,1.176
2020-03-01 00:00:00+00:00,OE2324,100.857
2020-03-01 00:00:00+00:00,OE2325,50.42
2020-03-01 00:00:00+00:00,OE2326,28.189
2020-03-01 00:00:00+00:00,OE2327,16.089
2020-03-01 00:00:00+00:00,OTC15,14.177
2020-03-01 00:00:00+00:00,OTC16,0.206
2020-03-01 00:00:00+00:00,OTC17,29.719
2020-03-01 00:00:00+00:00,OTC28,1.252
2020-03-01 00:00:00+00:00,OTC29,28.708
2020-03-01 00:00:00+00:00,OTC30,2.284
2020-03-01 00:00:00+00:00,OTC99,472.594
2020-03-01 00:00:00+00:00,OTCHO,1.867
2020-03-01 00:00:00+00:00,OTE12,2.408
2020-03-01 00:00:00+00:00,OTE17,29.719
2020-03-01 00:00:00+00:00,OTE20,19.846
2020-03-01 00:00:00+00:00,OTE28,1.252
2020-03-01 00:00:00+00:00,OTE29,28.708
2020-03-01 00:00:00+00:00,OTE99,472.594
2020-03-01 00:00:00+00:00,OTEHO,1.867
2020-03-01 00:00:00+00:00,8081M,1621.896
2020-03-01 00:00:00+00:00,8089,636.778
2020-03-01 00:00:00+00:00,8089M,636.778
2020-03-01 00:00:00+00:00,8091,321.977
2020-03-01 00:00:00+00:00,8099,953.495
2020-03-01 00:00:00+00:00,8099M,953.495
2020-03-01 00:00:00+00:00,8101,472.728
2020-03-01 00:00:00+00:00,8109M,224.509
2020-03-01 00:00:00+00:00,8110,1568.693
2020-03-01 00:00:00+00:00,8110M,1568.693
2020-03-01 00:00:00+00:00,8121,513.073
2020-03-01 00:00:00+00:00,8121M,513.073
2020-03-01 00:00:00+00:00,8122,28.753
2020-03-01 00:00:00+00:00,8163,4111.689
2020-03-01 00:00:00+00:00,8163M,4111.689
2020-03-01 00:00:00+00:00,8201,286.135
2020-03-01 00:00:00+00:00,8222,179.573
2020-03-01 00:00:00+00:00,8222M,179.573
2020-03-01 00:00:00+00:00,8225,60.516
2020-03-01 00:00:00+00:00,8225M,60.516
2020-03-01 00:00:00+00:00,8261,546.049
2020-03-01 00:00:00+00:00,8261M,546.049
2020-03-01 00:00:00+00:00,8284M,417.737
2020-03-01 00:00:00+00:00,8287,259.119
2020-03-01 00:00:00+00:00,8287M,259.119
2020-03-01 00:00:00+00:00,8329,251.903
2020-03-01 00:00:00+00:00,8329M,251.903
2020-03-01 00:00:00+00:00,8358M,1470.245
2020-03-01 00:00:00+00:00,8359,919.827
2020-03-01 00:00:00+00:00,8359M,919.827
2020-03-01 00:00:00+00:00,8403,840.028
2020-03-01 00:00:00+00:00,8403M,840.028
2020-03-01 00:00:00+00:00,8404,2246.199
2020-03-01 00:00:00+00:00,8404M,2246.199
2020-03-01 00:00:00+00:00,8406,1429.493
2020-03-01 00:00:00+00:00,8422,652.095
2020-03-01 00:00:00+00:00,8422M,652.095
2020-03-01 00:00:00+00:00,8423,66.472
2020-03-01 00:00:00+00:00,8423M,66.472
2020-03-01 00:00:00+00:00,8424,164.696
2020-03-01 00:00:00+00:00,8436,1805.164
2020-03-01 00:00:00+00:00,8436M,1805.164
2020-03-01 00:00:00+00:00,8437,139.226
2020-03-01 00:00:00+00:00,8437M,139.226
2020-03-01 00:00:00+00:00,8438,679.759
2020-03-01 00:00:00+00:00,8464M,4655.685
2020-03-01 00:00:00+00:00,8465,26.371
2020-03-01 00:00:00+00:00,8465M,26.371
2020-03-01 00:00:00+00:00,8466,632.201
2020-03-01 00:00:00+00:00,8466M,632.201
2020-03-01 00:00:00+00:00,8467,223.689
2020-03-01 00:00:00+00:00,8467M,223.689
2020-03-01 00:00:00+00:00,8487M,134.031
2020-03-01 00:00:00+00:00,8488,505.726
2020-03-01 00:00:00+00:00,8488M,505.726
2020-03-01 00:00:00+00:00,8489,337.565
2020-03-01 00:00:00+00:00,8489M,337.565
2020-03-01 00:00:00+00:00,8490,10.703
2020-03-01 00:00:00+00:00,8490M,10.703
2020-03-01 00:00:00+00:00,8906M,46.206
2020-03-01 00:00:00+00:00,8908,1884.23
2020-03-01 00:00:00+00:00,8908M,1884.23
2020-03-01 00:00:00+00:00,8923M,97.132
2020-03-01 00:00:00+00:00,8924,744.27
2020-03-01 00:00:00+00:00,8924M,744.27
2020-03-01 00:00:00+00:00,8930,214.132
2020-03-01 00:00:00+00:00,8930M,214.132
2020-03-01 00:00:00+00:00,8931,416.879
2020-03-01 00:00:00+00:00,8931M,416.879
2020-03-01 00:00:00+00:00,8936M,501.523
2020-03-01 00:00:00+00:00,8937,64.171
2020-03-01 00:00:00+00:00,8937M,64.171
2020-03-01 00:00:00+00:00,8977M,159.243
2020-03-01 00:00:00+00:00,8996,548.16
2020-03-01 00:00:00+00:00,8996M,548.16
2020-03-01 00:00:00+00:00,9904,59460.523
2020-03-01 00:00:00+00:00,9904M,59460.523
2020-03-01 00:00:00+00:00,9910,18097.585
2020-03-01 00:00:00+00:00,9910M,18097.585
2020-03-01 00:00:00+00:00,9919,1168.542
2020-03-01 00:00:00+00:00,9919M,1168.542
2020-03-01 00:00:00+00:00,9921,13321.328
2020-03-01 00:00:00+00:00,9927,2209.225
2020-03-01 00:00:00+00:00,9927M,2209.225
2020-03-01 00:00:00+00:00,9928,169.027
2020-03-01 00:00:00+00:00,9928M,169.027
2020-03-01 00:00:00+00:00,9934,3775.223
2020-03-01 00:00:00+00:00,9934M,3775.223
2020-03-01 00:00:00+00:00,9935,925.624
2020-03-01 00:00:00+00:00,9935M,925.624
2020-03-01 00:00:00+00:00,9941,7134.163
2020-03-01 00:00:00+00:00,9941M,7134.163
2020-03-01 00:00:00+00:00,9949,35.935
2020-03-01 00:00:00+00:00,9949M,35.935
2020-03-01 00:00:00+00:00,9958,1183.021
2020-03-01 00:00:00+00:00,9958M,1183.021
2020-03-01 00:00:00+00:00,9960,87.253
2020-03-01 00:00:00+00:00,E1300,219.667
2020-03-01 00:00:00+00:00,E1400,116.864
2020-03-01 00:00:00+00:00,E1900,38.381
2020-03-01 00:00:00+00:00,E2000,169.424
2020-03-01 00:00:00+00:00,E2330,17.067
2020-03-01 00:00:00+00:00,E2331,1026.953
2020-03-01 00:00:00+00:00,E2500,58.287
2020-03-01 00:00:00+00:00,E2899,588.843
2020-03-01 00:00:00+00:00,E28HO,579.915
2020-03-01 00:00:00+00:00,E9900,179.757
2020-03-01 00:00:00+00:00,E9999,6536.279
2020-03-01 00:00:00+00:00,M1600,39.409
2020-03-01 00:00:00+00:00,M1700,79.039
2020-03-01 00:00:00+00:00,M1721,55.087
2020-03-01 00:00:00+00:00,M2200,119.875
2020-03-01 00:00:00+00:00,M2300,4077.751
2020-03-01 00:00:00+00:00,M2324,689.001
2020-03-01 00:00:00+00:00,M2800,173.823
2020-03-01 00:00:00+00:00,M9900,180.12
2020-03-01 00:00:00+00:00,O11B,0.571
2020-03-01 00:00:00+00:00,O14F,0.215
2020-03-01 00:00:00+00:00,O14Z,3.089
2020-03-01 00:00:00+00:00,O17C,9.353
2020-03-01 00:00:00+00:00,O17E,0.377
2020-03-01 00:00:00+00:00,O2328,53.194
2020-03-01 00:00:00+00:00,O2329,19.663
2020-03-01 00:00:00+00:00,O2330,7.476
2020-03-01 00:00:00+00:00,O23C,29.072
2020-03-01 00:00:00+00:00,O23C1,0.554
2020-03-01 00:00:00+00:00,O23C2,1.03
2020-03-01 00:00:00+00:00,O23D3,3.729
2020-03-01 00:00:00+00:00,O23D4,8.339
2020-03-01 00:00:00+00:00,O23D5,5.953
2020-03-01 00:00:00+00:00,O23G1,9.234
2020-03-01 00:00:00+00:00,O23G2,11.396
2020-03-01 00:00:00+00:00,O23G3,48.774
2020-03-01 00:00:00+00:00,O23G4,2.154
2020-03-01 00:00:00+00:00,O23K4,13.255
2020-03-01 00:00:00+00:00,O23K5,0.387
2020-03-01 00:00:00+00:00,O23K6,2.563
2020-03-01 00:00:00+00:00,O23X2,9.376
2020-03-01 00:00:00+00:00,O23Z,2.274
2020-03-01 00:00:00+00:00,O25A,6.844
2020-03-01 00:00:00+00:00,O2899,3.536
2020-03-01 00:00:00+00:00,O28A,1.005
2020-03-01 00:00:00+00:00,O99D,4.148
2020-03-01 00:00:00+00:00,O99E,0.165
2020-03-01 00:00:00+00:00,O99F,0.101
2020-03-01 00:00:00+00:00,O99H,0.136
2020-03-01 00:00:00+00:00,O99K,0.524
2020-03-01 00:00:00+00:00,OE289,3.536
2020-03-01 00:00:00+00:00,OTC12,2.408
2020-03-01 00:00:00+00:00,OTC23,303.427
2020-03-01 00:00:00+00:00,OTC25,8.224
2020-03-01 00:00:00+00:00,OTC77,465.759
2020-03-01 00:00:00+00:00,OTC88,469.058
2020-03-01 00:00:00+00:00,OTE15,14.177
2020-03-01 00:00:00+00:00,OTE16,0.206
2020-03-01 00:00:00+00:00,OTE30,2.284
2020-03-01 00:00:00+00:00,OTE32,11.133
2020-03-01 00:00:00+00:00,OTE33,1.385
2020-03-01 00:00:00+00:00,OTE34,12.638
2020-03-01 00:00:00+00:00,Y6666,6547.965
2020-03-01 00:00:00+00:00,Y7777,5766.74
2020-03-01 00:00:00+00:00,8255M,857.246
2020-03-01 00:00:00+00:00,8277,92.604
2020-03-01 00:00:00+00:00,8277M,92.604
2020-03-01 00:00:00+00:00,8279,267.678
2020-03-01 00:00:00+00:00,8279M,267.678
2020-03-01 00:00:00+00:00,8298,30.796
2020-03-01 00:00:00+00:00,8298M,30.796
2020-03-01 00:00:00+00:00,8349,1995.023
2020-03-01 00:00:00+00:00,8349M,1995.023
2020-03-01 00:00:00+00:00,8390,758.931
2020-03-01 00:00:00+00:00,8390M,758.931
2020-03-01 00:00:00+00:00,8401,264.075
2020-03-01 00:00:00+00:00,8401M,264.075
2020-03-01 00:00:00+00:00,8416,287.901
2020-03-01 00:00:00+00:00,8416M,287.901
2020-03-01 00:00:00+00:00,8418,458.346
2020-03-01 00:00:00+00:00,8418M,458.346
2020-03-01 00:00:00+00:00,8429,130.171
2020-03-01 00:00:00+00:00,8429M,130.171
2020-03-01 00:00:00+00:00,8431,193.556
2020-03-01 00:00:00+00:00,8431M,193.556
2020-03-01 00:00:00+00:00,8432,137.008
2020-03-01 00:00:00+00:00,8432M,137.008
2020-03-01 00:00:00+00:00,8450M,129.538
2020-03-01 00:00:00+00:00,8454,15105.707
2020-03-01 00:00:00+00:00,8454M,15105.707
2020-03-01 00:00:00+00:00,8455,449.267
2020-03-01 00:00:00+00:00,8455M,449.267
2020-03-01 00:00:00+00:00,8458,14.494
2020-03-01 00:00:00+00:00,8477M,1282.292
2020-03-01 00:00:00+00:00,8478,481.053
2020-03-01 00:00:00+00:00,8478M,481.053
2020-03-01 00:00:00+00:00,8480,498.677
2020-03-01 00:00:00+00:00,8480M,498.677
2020-03-01 00:00:00+00:00,8905,489.252
2020-03-01 00:00:00+00:00,8905M,489.252
2020-03-01 00:00:00+00:00,8906,46.206
2020-03-01 00:00:00+00:00,8921,130.496
2020-03-01 00:00:00+00:00,8921M,130.496
2020-03-01 00:00:00+00:00,8923,97.132
2020-03-01 00:00:00+00:00,8928M,612.638
2020-03-01 00:00:00+00:00,8929,214.563
2020-03-01 00:00:00+00:00,8929M,214.563
2020-03-01 00:00:00+00:00,8935,239.453
2020-03-01 00:00:00+00:00,8935M,239.453
2020-03-01 00:00:00+00:00,8936,501.523
2020-03-01 00:00:00+00:00,8942M,806.16
2020-03-01 00:00:00+00:00,8945,118.259
2020-03-01 00:00:00+00:00,8945M,118.259
2020-03-01 00:00:00+00:00,8977,159.243
2020-03-01 00:00:00+00:00,9902,81.299
2020-03-01 00:00:00+00:00,9902M,81.299
2020-03-01 00:00:00+00:00,9907M,6199.076
2020-03-01 00:00:00+00:00,9908,1120.65
2020-03-01 00:00:00+00:00,9908M,1120.65
2020-03-01 00:00:00+00:00,9917,3297.15
2020-03-01 00:00:00+00:00,9924,1757.643
2020-03-01 00:00:00+00:00,9924M,1757.643
2020-03-01 00:00:00+00:00,9925,1760.081
2020-03-01 00:00:00+00:00,9925M,1760.081
2020-03-01 00:00:00+00:00,9930,2458.712
2020-03-01 00:00:00+00:00,9930M,2458.712
2020-03-01 00:00:00+00:00,9931,387.839
2020-03-01 00:00:00+00:00,9931M,387.839
2020-03-01 00:00:00+00:00,9938,4588.285
2020-03-01 00:00:00+00:00,9938M,4588.285
2020-03-01 00:00:00+00:00,9939,4419.48
2020-03-01 00:00:00+00:00,9944,609.643
2020-03-01 00:00:00+00:00,9944M,609.643
2020-03-01 00:00:00+00:00,9951M,1053.557
2020-03-01 00:00:00+00:00,9955,385.798
2020-03-01 00:00:00+00:00,E1100,39.522
2020-03-01 00:00:00+00:00,E1200,169.514
2020-03-01 00:00:00+00:00,E1800,9.895
2020-03-01 00:00:00+00:00,E2326,195.028
2020-03-01 00:00:00+00:00,E2327,184.363
2020-03-01 00:00:00+00:00,E2328,308.395
2020-03-01 00:00:00+00:00,E2329,408.402
2020-03-01 00:00:00+00:00,E2871,390.829
2020-03-01 00:00:00+00:00,E8888,5947.436
2020-03-01 00:00:00+00:00,E9700,152.214
2020-03-01 00:00:00+00:00,M1400,116.864
2020-03-01 00:00:00+00:00,M1500,64.216
2020-03-01 00:00:00+00:00,M2100,46.698
2020-03-01 00:00:00+00:00,M2600,195.322
2020-03-01 00:00:00+00:00,M2700,13.88
2020-03-01 00:00:00+00:00,M2900,157.721
2020-03-01 00:00:00+00:00,M3000,14.264
2020-03-01 00:00:00+00:00,M9700,152.214
2020-03-01 00:00:00+00:00,O14A,0.907
2020-03-01 00:00:00+00:00,O14C,1.252
2020-03-01 00:00:00+00:00,O1721,4.236
2020-03-01 00:00:00+00:00,O1722,25.483
2020-03-01 00:00:00+00:00,O17B,0.522
2020-03-01 00:00:00+00:00,O20A,20.498
2020-03-01 00:00:00+00:00,O20B,0.716
2020-03-01 00:00:00+00:00,O21A,0.138
2020-03-01 00:00:00+00:00,O22A,0.598
2020-03-01 00:00:00+00:00,O23B,33.186
2020-03-01 00:00:00+00:00,O23B2,8.458
2020-03-01 00:00:00+00:00,O23C6,0.694
2020-03-01 00:00:00+00:00,O23C7,3.137
2020-03-01 00:00:00+00:00,O23D6,1.54
2020-03-01 00:00:00+00:00,O23D7,19.862
2020-03-01 00:00:00+00:00,O23D9,7.887
2020-03-01 00:00:00+00:00,O23G5,26.425
2020-03-01 00:00:00+00:00,O23T,31.66
2020-03-01 00:00:00+00:00,O23T1,9.131
2020-03-01 00:00:00+00:00,O23T2,22.529
2020-03-01 00:00:00+00:00,O25B,2.168
2020-03-01 00:00:00+00:00,O25C,0.53
2020-03-01 00:00:00+00:00,O25E,0.881
2020-03-01 00:00:00+00:00,O25F,0.149
2020-03-01 00:00:00+00:00,O26A,0.192
2020-03-01 00:00:00+00:00,O26B,0.491
2020-03-01 00:00:00+00:00,O28L,1.867
2020-03-01 00:00:00+00:00,O28N,0.247
2020-03-01 00:00:00+00:00,O29A,25.595
2020-03-01 00:00:00+00:00,O29B,1.396
2020-03-01 00:00:00+00:00,O99L,8.551
2020-03-01 00:00:00+00:00,O99Z,5.339
2020-03-01 00:00:00+00:00,OE1721,4.236
2020-03-01 00:00:00+00:00,OE1722,25.483
2020-03-01 00:00:00+00:00,OTC13,1.079
2020-03-01 00:00:00+00:00,OTC14,2.638
2020-03-01 00:00:00+00:00,OTC26,5.583
2020-03-01 00:00:00+00:00,OTC27,6.161
2020-03-01 00:00:00+00:00,OTC89,17.442
2020-03-01 00:00:00+00:00,OTC97,4.148
2020-03-01 00:00:00+00:00,OTE21,0.138
2020-03-01 00:00:00+00:00,OTE23,303.427
2020-03-01 00:00:00+00:00,OTE25,8.224
2020-03-01 00:00:00+00:00,OTE66,467.011
2020-03-01 00:00:00+00:00,OTE77,465.759
2020-03-01 00:00:00+00:00,Y8888,5947.799
2020-03-01 00:00:00+00:00,Y9999,6743.287
